Machine_ID,Machine_Name,Platform,Platform_ID,OS,OS_Detail,Difficulty,Difficulty_Numeric,Attack_Category,Attack_Category_Detail,Vulnerability_Type,Kill_Chain_Stages,Skills_Required,Learning_Objectives,Estimated_Time,Estimated_Time_Hours,Attack_Path_Length,Entry_Point
287,Panabee 1,VulnHub,0,Linux,Web Server + SSH + File Upload + Database,Hard,3,Web Exploitation,Web Exploitation + File Upload + SQL Injection + Privilege Escalation,Directory Enumeration → Login Panel Discovery → SQL Injection → Database Enumeration → Credential Extraction → Admin Panel Access → File Upload Bypass → Webshell Upload → Command Execution → Reverse Shell → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; SQL Injection; Database Enumeration; Credential Extraction; Admin Access; File Upload; File Upload Bypass; Webshell; Command Execution; Reverse Shell; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Login Panel Discovery; SQL Injection; Database Enumeration; Credential Extraction; Admin Panel Access; File Upload Exploitation; File Upload Bypass; Webshell Execution; Command Execution; Reverse Shell; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,11,"Web + System + Database Exploitation (HTTP, SSH, MySQL)"
288,Insanity 1,VulnHub,0,Linux,Web Server + SSH + FTP,Medium,2,Web Exploitation,Web Exploitation + FTP Abuse + Credential Extraction + Privilege Escalation,Directory Enumeration → FTP Enumeration → FTP Access → File Enumeration → Credential Discovery → Web Enumeration → Credential Reuse → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; FTP Enumeration; FTP Access; File Enumeration; Credential Extraction; Web Enumeration; Credential Reuse; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; FTP Enumeration; File Enumeration; Credential Discovery; Credential Reuse; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,10,"Web + Network + System Exploitation (HTTP, FTP, SSH)"
289,Tempus Fugit 3,VulnHub,0,Linux,Web Server + SSH + File Upload + Database,Hard,3,Web Exploitation,Web Exploitation + File Upload + SQL Injection + Privilege Escalation,Directory Enumeration → File Upload Discovery → File Upload Bypass → Webshell Upload → Command Execution → Reverse Shell → SQL Injection → Database Enumeration → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Execution → Credential Access → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Upload; File Upload Bypass; Webshell; Command Execution; Reverse Shell; SQL Injection; Database Enumeration; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; File Upload Exploitation; File Upload Bypass; Webshell Execution; Command Execution; Reverse Shell; SQL Injection; Database Enumeration; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,12,"Web + System + Database Exploitation (HTTP, SSH, MySQL)"
290,MaskCrafter 1.1,VulnHub,0,Linux,Web Server + SSH + File Upload,Medium,2,Web Exploitation,Web Exploitation + File Upload + Remote Code Execution + Privilege Escalation,Directory Enumeration → File Upload Discovery → File Upload Bypass → Webshell Upload → Command Execution → Reverse Shell → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Upload; File Upload Bypass; Webshell; Command Execution; Reverse Shell; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; File Upload Exploitation; File Upload Bypass; Webshell Execution; Command Execution; Reverse Shell; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System Exploitation (HTTP, SSH)"
291,Forensics,VulnHub,0,Linux,Web Server + SSH + PCAP + File Analysis,Medium,2,Network Exploitation,Network Analysis + Forensics + Credential Extraction + Privilege Escalation,Directory Enumeration → PCAP Analysis → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; Packet Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Packet Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,8,"Web + Network + System Exploitation (HTTP, PCAP, SSH)"
292,KB-Vuln 3,VulnHub,0,Linux,Web Server + SSH + File Upload + Database,Hard,3,Web Exploitation,Web Exploitation + File Upload + SQL Injection + Privilege Escalation,Directory Enumeration → SQL Injection → Database Enumeration → Credential Extraction → Admin Panel Access → File Upload Bypass → Webshell Upload → Command Execution → Reverse Shell → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; SQL Injection; Database Enumeration; Credential Extraction; Admin Access; File Upload; File Upload Bypass; Webshell; Command Execution; Reverse Shell; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; SQL Injection; Database Enumeration; Credential Extraction; Admin Panel Access; File Upload Exploitation; File Upload Bypass; Webshell Execution; Command Execution; Reverse Shell; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,11,"Web + System + Database Exploitation (HTTP, SSH, MySQL)"
293,Sherlock,VulnHub,0,Linux,Web Server + SSH + File Analysis + Encoding,Medium,2,Web Exploitation,Web Exploitation + Encoding + File Analysis + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Encoding/Decoding → File Analysis → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Encoding/Decoding; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Encoding/Decoding; File Analysis; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System Exploitation (HTTP, SSH)"
294,Vedas,VulnHub,0,Linux,Web Server + SSH + Steganography + Encoding,Medium,2,Web Exploitation,Web Exploitation + Steganography + Encoding + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Steganography Extraction → Encoding/Decoding → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Steganography; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Steganography Extraction; Encoding/Decoding; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,2-3 hours,2.5,9,"Web + System + Steganography + Crypto Exploitation (HTTP, SSH)"
295,Cybox 1,VulnHub,0,Linux,Web Server + SSH + FTP + File Upload,Hard,3,Web Exploitation,Web Exploitation + FTP Abuse + File Upload + Privilege Escalation,Directory Enumeration → FTP Anonymous Access → File Enumeration → File Upload Discovery → File Upload Bypass → Webshell Upload → Command Execution → Reverse Shell → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Execution → Credential Access → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; FTP Access; File Enumeration; File Upload; File Upload Bypass; Webshell; Command Execution; Reverse Shell; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; FTP Enumeration; File Enumeration; File Upload Exploitation; File Upload Bypass; Webshell Execution; Command Execution; Reverse Shell; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,11,"Web + Network + System Exploitation (HTTP, FTP, SSH)"
296,Hogwarts Bellatrix,VulnHub,0,Linux,Web Server + SSH + File Upload + Encoding,Hard,3,Web Exploitation,Web Exploitation + File Upload + Encoding + Credential Extraction + Privilege Escalation,Directory Enumeration → Hidden File Discovery → Encoding/Decoding → File Upload Discovery → File Upload Bypass → Webshell Upload → Command Execution → Reverse Shell → File Enumeration → Credential Extraction → SSH Login → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Execution → Credential Access → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; File Discovery; Encoding/Decoding; File Upload; File Upload Bypass; Webshell; Command Execution; Reverse Shell; Credential Extraction; SSH Access; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; Hidden File Discovery; Encoding/Decoding; File Upload Exploitation; File Upload Bypass; Webshell Execution; Command Execution; Reverse Shell; Credential Extraction; SSH Access; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,11,"Web + System Exploitation (HTTP, SSH)"
297,DevGuru 1,VulnHub,0,Linux,Web Server + SSH + CMS + Database,Hard,3,Web Exploitation,Web Exploitation + CMS Exploitation + Credential Extraction + Privilege Escalation,Directory Enumeration → CMS Discovery → SQL Injection → Database Enumeration → Credential Extraction → CMS Login → File Upload → Webshell Execution → Reverse Shell → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; CMS Enumeration; SQL Injection; Database Enumeration; Credential Extraction; CMS Access; File Upload; Webshell; Command Execution; Reverse Shell; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; CMS Discovery; SQL Injection; Database Enumeration; Credential Extraction; CMS Exploitation; File Upload; Webshell Execution; Reverse Shell; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,11,"Web + System + CMS + Database Exploitation (HTTP, SSH, MySQL)"
298,Chronos,VulnHub,0,Linux,Web Server + SSH + Cron Job + Command Injection,Medium,2,Web Exploitation,Web Exploitation + Command Injection + Cron Abuse + Privilege Escalation,Directory Enumeration → Command Injection → Reverse Shell → System Enumeration → Cron Job Analysis → Writable Script Abuse → Privilege Escalation → Root Access,Recon → Initial Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; Command Injection; Reverse Shell; System Enumeration; Cron Analysis; Script Abuse; Privilege Escalation,Web Enumeration; Command Injection; Reverse Shell; System Enumeration; Cron Abuse; Writable Script Abuse; Privilege Escalation,2-3 hours,2.5,8,"Web + System Exploitation (HTTP, SSH)"
299,DarkHole 2,VulnHub,0,Linux,Web Server + SSH + CMS + Database,Hard,3,Web Exploitation,Web Exploitation + CMS Exploitation + Credential Extraction + Privilege Escalation,Directory Enumeration → CMS Discovery → SQL Injection → Database Enumeration → Credential Extraction → CMS Login → File Upload → Webshell Execution → Reverse Shell → System Enumeration → Sudo Misconfiguration → Privilege Escalation → Root Access,Recon → Initial Access → Credential Access → Execution → Privilege Escalation → Collection,Enumeration; Directory Bruteforce; CMS Enumeration; SQL Injection; Database Enumeration; Credential Extraction; CMS Access; File Upload; Webshell; Command Execution; Reverse Shell; System Enumeration; Sudo Abuse; Privilege Escalation,Web Enumeration; CMS Discovery; SQL Injection; Database Enumeration; Credential Extraction; CMS Exploitation; File Upload; Webshell Execution; Reverse Shell; System Enumeration; Sudo Exploitation; Privilege Escalation,3-4 hours,3.5,11,"Web + System + CMS + Database Exploitation (HTTP, SSH, MySQL)"
